acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.375,11.093177802144885,1,0.025970392916277445,0.0,1600,1050,4.9375,59.6875,,0.0625,3680,0.5,,0.96875,5.307466891448712,COMPLETE,114,0.46645785099430964,230
0.34375,11.383238774619459,1,0.02721268542694911,0.0,1600,1100,6.4374999999999964,61.25000000000001,,0.0625,3920,0.5,,0.96875,5.131453378300648,COMPLETE,115,0.45798386391043866,245
0.34375,11.383238774619459,1,0.02035691908554751,0.0,1600,1100,6.4374999999999964,61.25000000000001,,0.0625,3920,0.5,,0.96875,5.118502338998951,COMPLETE,116,0.45798386391043866,245
0.34375,9.54384413837003,1,0.021401090690491696,0.0,1600,1000,3.40625,61.53125,,0.0625,3920,0.5,,0.96875,5.880393202387495,COMPLETE,117,0.462507316032532,245
0.3125,9.664640367727088,1,0.050524191087292836,0.0,1600,1000,4.96875,62.65625,,0.0625,3760,0.5,,0.96875,5.7060025676037185,COMPLETE,118,0.45310662887056097,235
0.34375,9.730298604744876,1,0.03514829423386176,0.0,1600,1000,3.84375,60.78125,,0.0625,3680,0.5,,0.96875,5.550043486058712,COMPLETE,119,0.4616467262574793,230
0.34375,9.730298604744876,1,0.03600326774153256,0.0,1600,1000,3.84375,60.78125,,0.0625,3680,0.5,,0.96875,5.288898579136003,COMPLETE,120,0.4616467262574793,230
0.34375,9.654176557324817,1,0.03864417962196431,0.0,1500,1000,3.25,61.375,,0.0625,3680,0.5,,0.96875,4.75997635468957,COMPLETE,121,0.46279415471762964,230
0.34375,9.654176557324817,1,0.03544984546236592,0.0,1500,1000,3.25,61.375,,0.0625,3680,0.5,,0.96875,4.598238158359891,COMPLETE,122,0.46279415471762964,230
0.34375,12.172867818944738,1,0.035421614976740276,0.0,5900,1000,5.84375,58.96875,,0.1875,3760,0.5,,0.90625,31.081090077525005,COMPLETE,123,0.43520480278798546,235
0.28125,7.5425874207727945,1,0.03695772783553402,0.0,1500,900,3.3124999999999964,64.125,,0.125,4000,0.4,,0.9375,4.992287846718682,COMPLETE,124,0.43819718802435204,250
0.375,12.510893690600215,1,0.03643352649421519,0.0,2000,1000,8.09375,56.71875,,0.125,4000,0.4,,0.9375,7.349537696398329,COMPLETE,125,0.4519537707906707,250
0.34375,11.794960523460873,1,0.0358338899064862,0.0,2000,900,6.75,57.8125,,0.1875,3680,0.5,,0.90625,9.519628694280982,COMPLETE,126,0.4347542245691673,230
0.28125,7.478093005573011,1,0.030413857329477486,0.0,1500,900,3.3749999999999964,64.375,,0.125,3680,0.5,,0.9375,6.061860762943979,COMPLETE,127,0.4381004971414895,230
0.28125,7.358827607030894,1,0.03659546459554968,0.0,1500,900,3.3125,64.3125,,0.125,3680,0.4,,0.9375,5.027269595477264,COMPLETE,128,0.4383383705505527,230
0.34375,11.863645887753073,1,0.020149382036847838,0.0,2000,900,6.75,57.8125,,0.1875,3680,0.45,,0.90625,8.817385718750302,COMPLETE,129,0.43472918583151227,230
0.34375,11.757934488569852,1,0.022830404585236597,0.0,3700,950,6.59375,58.15625,,0.1875,3760,0.45,,0.90625,16.00594693911262,COMPLETE,130,0.4348443923066163,235
0.375,12.633505798075227,1,0.020220378609613555,0.0,1700,950,7.8125,57.0625,,0.125,3760,0.45,,0.9375,5.933643210853916,COMPLETE,131,0.4520234421523593,235
0.40625,13.479404138814902,1,0.020204195681870388,0.0,1700,1050,9.09375,55.53125,,0.125,3840,0.45,,0.9375,5.161786365293665,COMPLETE,132,0.45820513123006534,240
0.34375,9.640207142484025,1,0.022110912350094363,0.0,1700,1050,3.5,61.1875,,0.0625,3760,0.45,,0.96875,5.157520445412956,COMPLETE,133,0.46229317392546454,235
