acc_within_10deg_mean,angle_mae_std,d_freq,epsilon,false_alarms_mean,freq_high_hz,freq_low_hz,layout_mae_std,mae_deg_matched_mean,mdl_beta,misses_mean,nfft,overlap,power_thresh_percentile,recall_mean,runtime_seconds_mean,state,trial_number,value,window_ms
0.375,12.912103318568017,,,0.0,5300,750,7.7968749999999964,49.046875,7.484434021384492,0.0,4000,0.65,97,1.0,2.2225592773756944,COMPLETE,101,0.47735424097272977,250
0.34375,12.341326898246194,,,0.0,5500,650,5.421875,47.421875,7.454886539526447,0.0,1680,0.65,96,1.0,2.417503287695581,COMPLETE,102,0.47254656120118405,105
0.25,13.389731592133392,,,0.0,5500,100,5.421875,48.953125,7.397042792496703,0.0,4000,0.8,95,1.0,4.0305605609028134,COMPLETE,103,0.451403980710386,250
0.25,22.04070608236894,,,0.0,5500,650,11.484375,59.796875,7.297720324605869,0.0,4000,0.8500000000000001,66,1.0,29.420140881906264,COMPLETE,104,0.44574255601627877,250
0.375,13.927748480439158,,,0.0,5500,800,6.0781249999999964,47.984375,3.3621682625216773,0.0,3920,0.55,90,1.0,3.499985849193763,COMPLETE,105,0.4782949763679924,245
0.34375,15.109423474586157,,,0.0,5500,800,3.484375,46.484375,6.680329284834612,0.0,3680,0.55,90,1.0,3.2144488345074933,COMPLETE,106,0.47458725642162614,230
0.34375,16.215227218574523,,,0.0,5500,800,5.0,47.625,7.3090771200849805,0.0,1760,0.6000000000000001,89,1.0,4.151735006424133,COMPLETE,107,0.4719466190334005,110
0.375,14.370379692269795,,,0.0,5000,800,6.125,48.625,2.388500999645148,0.0,3680,0.6000000000000001,94,1.0,2.5788635977369267,COMPLETE,108,0.4780629872284462,230
0.40625,15.226087489383978,,,0.0,5000,800,5.7656249999999964,48.609375,7.289731823325115,0.0,3840,0.6000000000000001,90,1.0,3.691920485376613,COMPLETE,109,0.4850322333539536,240
0.375,20.682914663663222,,,0.0,5000,1000,6.203125,49.484375,3.5236339374830843,0.0,2400,0.6000000000000001,89,1.0,3.691718351095915,COMPLETE,110,0.4767627336779057,150
0.375,20.345688031727388,,,0.0,5000,1000,7.140625,49.734375,7.010367251000619,0.0,2640,0.6000000000000001,89,1.0,3.474736176576698,COMPLETE,111,0.4761376503891959,165
0.28125,20.79898209648732,,,0.0,4800,1000,12.6875,56.875,4.356017771801489,0.0,2640,0.7,66,1.0,12.118180424964521,COMPLETE,112,0.45273338183873446,165
0.375,14.803588761998734,,,0.0,4600,900,4.734375,47.015625,6.973737524466491,0.0,2400,0.6000000000000001,89,1.0,3.5883814460830763,COMPLETE,113,0.47952004900144424,150
